   0.0000000000000000        9.9999999999999850E-004
   2.3098821518760554E-011   1.2828610509794921E-003
   4.6197643037521109E-011   1.6382221276051029E-003
   6.9296464556281660E-011   2.0824735976972511E-003
   9.2395286075042218E-011   2.6351161856693912E-003
   1.1549410759380278E-010   3.3192012201260150E-003
   1.3859292911256332E-010   4.1617974777032303E-003
   1.6169175063132389E-010   5.1944772930156372E-003
   1.8479057215008444E-010   6.4538119957439537E-003
   2.0788939366884498E-010   7.9818638584091932E-003
   2.3098821518760555E-010   9.8266586555898622E-003
   2.5408703670636610E-010   1.2042619737078115E-002
   2.7718585822512664E-010   1.4690941321619373E-002
   3.0028467974388718E-010   1.7839875670662187E-002
   3.2338350126264778E-010   2.1564906076141397E-002
   3.4648232278140833E-010   2.5948775389545445E-002
   3.6958114430016887E-010   3.1081338346307105E-002
   3.9267996581892942E-010   3.7059205425082863E-002
   4.1577878733768996E-010   4.3985146651010047E-002
   4.3887760885645056E-010   5.1967225818494098E-002
   4.6197643037521110E-010   6.1117639258949613E-002
   4.8507525189397165E-010   7.1551238656658259E-002
   5.0817407341273219E-010   8.3383724607970305E-002
   5.3127289493149274E-010   9.6729506638226714E-002
   5.5437171645025328E-010  0.11169923616190471     
   5.7747053796901382E-010  0.12839703122001891     
   6.0056935948777437E-010  0.14691742547300080     
   6.2366818100653502E-010  0.16734208847546750     
   6.4676700252529556E-010  0.18973637921317937     
   6.6986582404405611E-010  0.21414580964718855     
   6.9296464556281665E-010  0.24059250891143055     
   7.1606346708157720E-010  0.26907179111865082     
   7.3916228860033774E-010  0.29954893969257829     
   7.6226111011909829E-010  0.33195632802173047     
   7.8535993163785883E-010  0.36619099933615534     
   8.0845875315661938E-010  0.40211282745392957     
   8.3155757467537992E-010  0.43954337398030208     
   8.5465639619414046E-010  0.47826554639967961     
   8.7775521771290111E-010  0.51802414522347295     
   9.0085403923166166E-010  0.55852736712849793     
   9.2395286075042220E-010  0.59944930527785600     
   9.4705168226918264E-010  0.64043345845039590     
   9.7015050378794329E-010  0.68109722814903806     
   9.9324932530670394E-010  0.72103734865921043     
   1.0163481468254644E-009  0.75983616040465918     
   1.0394469683442250E-009  0.79706860333337615     
   1.0625457898629855E-009  0.83230977594610989     
   1.0856446113817461E-009  0.86514287841585280     
   1.1087434329005066E-009  0.89516733640143742     
   1.1318422544192672E-009  0.92200688681988840     
   1.1549410759380276E-009  0.94531739895391287     
   1.1780398974567883E-009  0.96479420447252651     
   1.2011387189755487E-009  0.98017871852473415     
   1.2242375404943094E-009  0.99126415094219111     
   1.2473363620130700E-009  0.99790013128602428     
   1.2704351835318305E-009  0.99999610315343224     
   1.2935340050505911E-009  0.99752338064190527     
   1.3166328265693516E-009  0.99051580168943687     
   1.3397316480881122E-009  0.97906895749002876     
   1.3628304696068727E-009  0.96333802251487588     
   1.3859292911256333E-009  0.94353425399822910     
   1.4090281126443937E-009  0.91992027127043841     
   1.4321269341631544E-009  0.89280426237586696     
   1.4552257556819148E-009  0.86253329655782340     
   1.4783245772006755E-009  0.82948594527302211     
   1.5014233987194361E-009  0.79406443060196397     
   1.5245222202381966E-009  0.75668652780969947     
   1.5476210417569572E-009  0.71777744832917090     
   1.5707198632757177E-009  0.67776192090728926     
   1.5938186847944783E-009  0.63705667273871991     
   1.6169175063132388E-009  0.59606349008015713     
   1.6400163278319994E-009  0.55516301029369153     
   1.6631151493507598E-009  0.51470936588552518     
   1.6862139708695205E-009  0.47502576735240787     
   1.7093127923882809E-009  0.43640107700614100     
   1.7324116139070416E-009  0.39908739184345010     
   1.7555104354258022E-009  0.36329862127056428     
   1.7786092569445627E-009  0.32921001620945262     
   1.8017080784633233E-009  0.29695858071985692     
   1.8248068999820838E-009  0.26664427643865762     
   1.8479057215008444E-009  0.23833191428126677     
   1.8710045430196048E-009  0.21205361713157048     
   1.8941033645383653E-009  0.18781173159295378     
   1.9172021860571261E-009  0.16558206599763528     
   1.9403010075758866E-009  0.14531733531273866     
   1.9633998290946470E-009  0.12695070074072540     
   1.9864986506134079E-009  0.11039930199695346     
   2.0095974721321683E-009   9.5567692715654087E-002
   2.0326962936509288E-009   8.2351103435207823E-002
   2.0557951151696892E-009   7.0638471418517618E-002
   2.0788939366884501E-009   6.0315191505966322E-002
   2.1019927582072105E-009   5.1265556689469159E-002
   2.1250915797259709E-009   4.3374870646683293E-002
   2.1481904012447314E-009   3.6531226701921757E-002
   2.1712892227634922E-009   3.0626958311986346E-002
   2.1943880442822527E-009   2.5559775045010429E-002
   2.2174868658010131E-009   2.1233605061087544E-002
   2.2405856873197740E-009   1.7559170334386091E-002
   2.2636845088385344E-009   1.4454324369444955E-002
   2.2867833303572949E-009   1.1844184107962006E-002
   2.3098821518760553E-009   9.6610882858414408E-003
   2.3329809733948162E-009   7.8444138980357549E-003
   2.3560797949135766E-009   6.3402808864984018E-003
   2.3791786164323370E-009   5.1011729090359422E-003
   2.4022774379510975E-009   4.0854992877182930E-003
   2.4253762594698583E-009   3.2571201698085076E-003
   2.4484750809886188E-009   2.5848537329707343E-003
   2.4715739025073792E-009   2.0419810737111630E-003
   2.4946727240261401E-009   1.6057613491409256E-003
   2.5177715455449005E-009   1.2569668847862139E-003
   2.5408703670636610E-009   9.7944537659049469E-004
   2.5639691885824214E-009   7.5971404107463662E-004
   2.5870680101011822E-009   5.8658862103406974E-004
   2.6101668316199427E-009   4.5084853547033957E-004
   2.6332656531387031E-009   3.4493815871818718E-004
   2.6563644746574636E-009   2.6270320217810247E-004
   2.6794632961762244E-009   1.9916042331252448E-004
   2.7025621176949849E-009   1.5029836738806077E-004
   2.7256609392137453E-009   1.1290652312130789E-004
   2.7487597607325062E-009   8.4430109557177474E-005
   2.7718585822512666E-009   6.2847675605833312E-005
   2.7949574037700270E-009   4.6568755896494634E-005
   2.8180562252887875E-009   3.4348960584177072E-005
   2.8411550468075483E-009   2.5220059790508660E-005
   2.8642538683263088E-009   1.8432836561632906E-005
   2.8873526898450692E-009   1.3410710307011263E-005
   2.9104515113638297E-009   9.7123637255616032E-006
   2.9335503328825905E-009   7.0018313138789000E-006
   2.9566491544013510E-009   5.0247203636768147E-006
   2.9797479759201114E-009   3.5894317446468666E-006
   3.0028467974388723E-009   2.5524253523005133E-006
   3.0259456189576327E-009   1.8067328803276265E-006
   3.0490444404763931E-009   1.2730586002593521E-006
   3.0721432619951536E-009   8.9292789469428699E-007
   3.0952420835139144E-009   6.2344469507109620E-007
   3.1183409050326749E-009   4.3330432670519132E-007
   3.1414397265514353E-009   2.9977931696477541E-007
   3.1645385480701958E-009   2.0645426264094488E-007
   3.1876373695889566E-009   1.4153361220729990E-007
   3.2107361911077171E-009   9.6584820233437353E-008
   3.2338350126264775E-009   6.5610252497517895E-008
   3.2569338341452384E-009   4.4365776874736427E-008
   3.2800326556639988E-009   2.9863315367772308E-008
   3.3031314771827592E-009   2.0009742451166407E-008
   3.3262302987015197E-009   1.3346227552697676E-008
   3.3493291202202805E-009   8.8611298370675505E-009
   3.3724279417390410E-009   5.8564335935737593E-009
   3.3955267632578014E-009   3.8529280102737545E-009
   3.4186255847765619E-009   2.5232606457383978E-009
   3.4417244062953227E-009   1.6449279582801238E-009
   3.4648232278140832E-009   1.0674442410408038E-009
   3.4879220493328436E-009   6.8953618718773529E-010
   3.5110208708516045E-009   4.4338651037936780E-010
   3.5341196923703649E-009   2.8380591140843133E-010
   3.5572185138891253E-009   1.8083144247628104E-010
   3.5803173354078858E-009   1.1469381651459215E-010
   3.6034161569266466E-009   7.2413511926960013E-011
   3.6265149784454071E-009   4.5510621347572662E-011
   3.6496137999641675E-009   2.8472097851729118E-011
   3.6727126214829280E-009   1.7731264918557438E-011
   3.6958114430016888E-009   1.0991918960290251E-011
   3.7189102645204493E-009   6.7829851364664818E-012
   3.7420090860392097E-009   4.1665995371254251E-012
   3.7651079075579705E-009   2.5477464519310223E-012
   3.7882067290767306E-009   1.5507585986674370E-012
   3.8113055505954914E-009   9.3960590768423741E-013
   3.8344043721142523E-009   5.6670993688263324E-013
   3.8575031936330123E-009   3.4024320851264786E-013
   3.8806020151517732E-009   2.0334413506378796E-013
   3.9037008366705340E-009   1.2097270305809539E-013
   3.9267996581892941E-009   7.1640179784472880E-014
   3.9498984797080549E-009   4.2231790796144489E-014
   3.9729973012268158E-009   2.4781972830121705E-014
   3.9960961227455758E-009   1.4475907644472977E-014
   4.0191949442643366E-009   8.4172316424560066E-015
   4.0422937657830967E-009   4.8719890429686949E-015
   4.0653925873018575E-009   2.8070934767875468E-015
   4.0884914088206184E-009   1.6099819065716275E-015
   4.1115902303393784E-009   9.1917597407366471E-016
   4.1346890518581393E-009   5.2238401734163439E-016
   4.1577878733769001E-009   2.9552528595021393E-016
   4.1808866948956601E-009   1.6642285181556306E-016
   4.2039855164144210E-009   9.3292089801251279E-017
   4.2270843379331819E-009   5.2058329966944140E-017
   4.2501831594519419E-009   2.8916730688484340E-017
   4.2732819809707027E-009   1.5989014524599946E-017
   4.2963808024894628E-009   8.8005082032709042E-018
   4.3194796240082236E-009   4.8217796026462806E-018
   4.3425784455269845E-009   2.6297865939512096E-018
   4.3656772670457445E-009   1.4277336881943767E-018
   4.3887760885645054E-009   7.7159153659141488E-019
   4.4118749100832662E-009   4.1508902609150158E-019
   4.4349737316020262E-009   2.2228420136381208E-019
   4.4580725531207871E-009   1.1849212550243625E-019
   4.4811713746395480E-009   6.2875858996070209E-020
   4.5042701961583080E-009   3.3211762309177306E-020
   4.5273690176770688E-009   1.7462783073760297E-020
   4.5504678391958289E-009   9.1400494523268298E-021
   4.5735666607145897E-009   4.7620854072859303E-021
   4.5966654822333506E-009   2.4697862195034642E-021
   4.6197643037521106E-009   1.2750731315226348E-021
   4.6428631252708715E-009   6.5527616902137523E-022
   4.6659619467896323E-009   3.3521790050912378E-022
   4.6890607683083923E-009   1.7070395287220314E-022
   4.7121595898271532E-009   8.6531354585118511E-023
   4.7352584113459140E-009   4.3663342146132212E-023
   4.7583572328646741E-009   2.1931785824694368E-023
   4.7814560543834349E-009   1.0965907178743189E-023
   4.8045548759021950E-009   5.4579390702030501E-024
   4.8276536974209558E-009   2.7041224207482901E-024
   4.8507525189397167E-009   1.3336367769846441E-024
   4.8738513404584767E-009   6.5473012799316237E-025
   4.8969501619772375E-009   3.1996364579493290E-025
   4.9200489834959984E-009   1.5565120808766881E-025
   4.9431478050147584E-009   7.5373364777871686E-026
   4.9662466265335193E-009   3.6332631910113068E-026
   4.9893454480522801E-009   1.7433691757587309E-026
   5.0124442695710402E-009   8.3271313538316026E-027
   5.0355430910898010E-009   3.9592690590496469E-027
   5.0586419126085611E-009   1.8739075670316917E-027
   5.0817407341273219E-009   8.8286614252950754E-028
   5.1048395556460828E-009   4.1405221063943804E-028
   5.1279383771648428E-009   1.9329868587808270E-028
   5.1510371986836036E-009   8.9828933529191316E-029
   5.1741360202023645E-009   4.1554411303795168E-029
   5.1972348417211245E-009   1.9135136862361371E-029
   5.2203336632398854E-009   8.7712110271492447E-030
   5.2434324847586462E-009   4.0022212650929404E-030
   5.2665313062774063E-009   1.8178421905778012E-030
   5.2896301277961671E-009   8.2191103386912293E-031
   5.3127289493149271E-009   3.6991930032170189E-031
   5.3358277708336880E-009   1.6573060642641146E-031
   5.3589265923524489E-009   7.3911496620319501E-032
   5.3820254138712089E-009   3.2812160062912455E-032
   5.4051242353899697E-009   1.4500106594281575E-032
   5.4282230569087306E-009   6.3785375508345266E-033
   5.4513218784274906E-009   2.7930877920202563E-033
   5.4744206999462515E-009   1.2174793532815533E-033
   5.4975195214650123E-009   5.2826540618623914E-034
   5.5206183429837724E-009   2.2816881478216035E-034
   5.5437171645025332E-009   9.8101116393771330E-035
   5.5668159860212932E-009   4.1986063784563607E-035
   5.5899148075400541E-009   1.7887511296155471E-035
   5.6130136290588150E-009   7.5859194892896033E-036
   5.6361124505775750E-009   3.2024332446942728E-036
   5.6592112720963358E-009   1.3457534141295044E-036
   5.6823100936150967E-009   5.6294302604412443E-037
   5.7054089151338567E-009   2.3441043705458929E-037
   5.7285077366526176E-009   9.7163465044148322E-038
   5.7516065581713784E-009   4.0090603336182244E-038
   5.7747053796901385E-009   1.6466289185702961E-038
   5.7978042012088993E-009   6.7322840704668088E-039
   5.8209030227276593E-009   2.7399502397579902E-039
   5.8440018442464202E-009   1.1100344740827435E-039
   5.8671006657651810E-009   4.4765537783683098E-040
   5.8901994872839411E-009   1.7970687573519362E-040
   5.9132983088027019E-009   7.1812348514355650E-041
